pid,name,cpu_percent,memory_percent,num_handles,num_threads,nice,read_count,write_count,read_bytes,write_bytes,cpu_times_user,cpu_times_system,voluntary_ctx_switches,involuntary_ctx_switches,memory_rss,memory_vms,label
10996,Code.exe,0.0,2.608410760791241,458,14,32.0,207607,133843,449843090,565398400,222.890625,29.5625,1244675,0,213.65625,376.11328125,benign
6828,powershell.exe,0.0,0.9690453901433014,816,9,32.0,153,312,540170,3576,9.046875,1.515625,41753,0,79.375,65.46875,benign
2512,svchost.exe,0.0,0.2060175238887333,193,8,,12318,99,50058980,238600,45.890625,11.234375,6588,0,16.875,8.6875,benign
11680,SearchFilterHost.exe,0.0,0.1093037418409668,181,8,,363,0,7414,0,0.03125,0.09375,360,0,8.953125,2.21875,benign
520,csrss.exe,0.0,0.8841656229461441,616,13,,165421,0,4499889,0,0.78125,19.9375,1414732,0,36.20703125,3.47265625,benign
9016,pet.exe,0.0,0.0561779266529925,66,1,32.0,26,1883,12201,241904,0.375,1.15625,75,0,4.6015625,1.57421875,benign
10292,Code.exe,0.0,1.530824656673227,329,14,32768.0,518154,450312,2869368104,51494016,363.203125,443.53125,11856779,0,125.390625,129.80859375,benign
864,svchost.exe,0.0,0.1236506556632048,172,8,,0,0,0,0,0.15625,0.28125,3691,0,10.12890625,2.1640625,benign
1448,svchost.exe,0.0,0.1289438383776729,254,6,,0,0,0,0,0.59375,1.0625,1400,0,10.5625,2.7109375,benign
1508,svchost.exe,0.0,1.0483362954492457,246,5,,65,173,50519319,11074138,12.703125,15.609375,29318,0,85.875,79.96484375,benign
5432,conhost.exe,0.0,0.3926233362872293,196,3,32.0,1,0,60,0,0.015625,0.03125,995,0,16.078125,6.83203125,benign
10404,keylogger.exe,0.0,0.2438827817516163,158,3,32.0,200,180,2240116,7475,0.296875,0.03125,6618,0,19.9765625,13.73828125,keylogger
2980,svchost.exe,0.0,0.4488034530826087,704,10,,487,2362,86347807,7099733,23.265625,17.765625,327206,0,36.76171875,22.390625,benign
6520,conhost.exe,0.0,0.1974334603933694,196,3,32.0,1,0,60,0,0.03125,0.09375,2258,0,16.171875,6.79296875,benign
2284,svchost.exe,0.0,0.1504118681354317,275,2,,0,2,0,376,0.25,0.09375,93,0,12.3203125,2.48046875,benign
3912,svchost.exe,0.0,0.1537679344254163,136,4,,0,0,0,0,0.0,0.015625,89,0,6.296875,1.61328125,benign
5384,explorer.exe,1.6,3.939119618892633,5204,107,32.0,17976,878,5079343,340361,72.28125,63.296875,1411875,0,277.23046875,168.03515625,benign
2128,svchost.exe,0.0,0.1242781637162127,588,7,,0,0,0,0,5.3125,2.546875,1582,0,10.1796875,3.7890625,benign
5200,explorer.exe,0.0,3.303339683096879,2776,63,32.0,22022,863,15861838,4306567,45.109375,63.96875,853056,0,135.2734375,99.5,benign
8432,python.exe,0.0,0.3824200287184613,209,8,32.0,324,4122,2405855,112884634,2.890625,3.796875,17350,0,31.32421875,19.79296875,keylogger
5024,svchost.exe,0.0,0.21163380968054,178,3,0.0,526,0,254889,0,0.09375,0.0,141,0,14.89453125,3.3828125,benign
4252,svchost.exe,0.0,0.8264549527678706,535,8,32.0,387,5608,1581172,11772384,2.859375,2.53125,4139,0,33.84375,8.6640625,benign
5744,msedge.exe,0.0,0.167217859210766,191,7,32.0,55,46,7321,552,0.015625,0.125,309,0,6.84765625,2.04296875,benign
6528,python.exe,53.2,1.0006677038369935,162,7,32.0,931,0,13623115,0,0.4375,1.25,2654,0,70.42578125,147.421875,benign
8024,RuntimeBroker.exe,0.0,0.6620033901441622,341,4,32.0,258,8,168154,128,0.171875,0.875,1182,0,27.109375,8.53515625,benign
552,csrss.exe,0.0,0.0623260343045926,518,12,,29593,0,1010964,0,0.171875,29.21875,252537,0,5.10546875,1.88671875,benign
728,msedge.exe,0.0,0.9981835167858976,284,13,64.0,722,1080,492348,674640,1.71875,0.21875,7870,0,81.76171875,23.71875,benign
9812,Code.exe,0.0,0.5114194273571242,255,15,32.0,8443,300,62413386,234472,15.9375,5.734375,81537,0,41.890625,365.01953125,benign
7516,keylogger.exe,0.0,0.0737752568184885,94,1,32.0,875,4245,6741592,17579888,0.078125,0.234375,3239,0,6.04296875,1.1796875,keylogger
3128,svchost.exe,0.0,0.1163617496038216,371,5,,1,1,116,160,0.328125,0.078125,742,0,9.53125,2.71875,benign
1788,MemCompression,0.0,2.548140714830116,0,62,,0,0,0,0,0.0,22.78125,273637,0,104.34765625,0.953125,benign
9448,Code.exe,0.0,5.5659192416926935,259,15,32.0,10146,528,64511690,208310,13.609375,3.53125,41514,0,391.72265625,403.62890625,benign
4548,svchost.exe,0.0,0.3204756404656277,1002,11,0.0,9,6,58888,373260,1.71875,3.09375,3582,0,22.5546875,6.08203125,benign
808,fontdrvhost.exe,0.0,0.0774563044376166,50,5,,0,0,0,0,0.0625,0.1875,1905,0,3.171875,1.44921875,benign
7772,python.exe,0.0,0.83403392500943,142,7,32.0,933,0,13632391,0,1.515625,7.6875,22032,0,68.3203125,147.87109375,benign
4,System,0.0,0.0016214342157909,3239,122,,476,4001,686956,158654294,0.0,1803.5,6329485,0,0.1328125,0.19140625,benign
2424,svchost.exe,0.0,0.1769475920342105,186,5,,1392,936,89944,151568,0.03125,0.140625,3608,0,7.24609375,2.0,benign
8704,chrome.exe,0.0,0.2716883027501294,208,11,32.0,2107,2832,1260130,883731,0.71875,0.265625,16872,0,19.12109375,9.8046875,benign
436,csrss.exe,0.0,0.1147536135941537,482,10,,268,0,206109,0,0.28125,1.515625,7262,0,4.69921875,1.6484375,benign
7412,SecurityHealthSystray.exe,0.0,0.2179650931526528,169,1,32.0,1,0,7903,0,0.0,0.078125,441,0,8.92578125,1.71875,benign
1164,svchost.exe,0.0,0.1727198900162467,393,7,,1322,722,71267408,14081680,0.515625,0.953125,2285,0,14.1484375,15.140625,benign
2324,svchost.exe,0.0,0.1074438614169713,309,10,,2,0,824,0,7.859375,7.78125,4902,0,8.80078125,3.34765625,benign
6456,svchost.exe,0.0,0.3364270635186694,560,6,32.0,678,1523,14842871,53951922,4.265625,3.90625,2589,0,27.55859375,8.671875,benign
3044,MsMpEng.exe,0.0,4.686583366163233,843,26,,15336,3841,1154686980,693964486,133.21875,31.203125,310097,0,191.91796875,289.26953125,benign
9856,msedge.exe,0.0,0.5487760091497644,617,17,64.0,23847,25991,13449049,31694644,26.203125,5.734375,177765,0,22.47265625,98.72265625,benign
2240,svchost.exe,0.0,0.1921399545712284,211,4,,1,0,6264,0,1.0625,0.375,101,0,15.73828125,3.01953125,benign
1536,cmd.exe,0.0,0.1871542725450787,139,1,32.0,0,0,0,0,0.015625,0.03125,89,0,7.6640625,2.6953125,benign
1876,svchost.exe,0.0,0.1772609111792643,416,9,,1,951,6,13765844,1.328125,2.5625,2368,0,14.51953125,6.23828125,benign
5152,svchost.exe,0.0,0.114065703180249,249,8,,1,0,63942,0,0.046875,0.15625,575,0,9.34375,4.28125,benign
10156,chrome.exe,0.0,2.9276287855283103,1760,45,32.0,416486,158513,1089620472,414711820,39.625,35.578125,917921,0,206.04296875,99.41796875,benign
6588,RuntimeBroker.exe,0.0,0.4962239578986923,627,22,32.0,2415,3,1252550,408,1.25,2.1875,5932,0,40.6484375,13.11328125,benign
2896,svchost.exe,0.0,0.4508109541529265,282,4,,0,0,0,0,0.71875,0.828125,78,0,18.4609375,3.39453125,benign
6648,RuntimeBroker.exe,0.0,0.8957077569817987,552,11,32.0,739,2,290385,248,0.640625,1.71875,3763,0,36.6796875,11.2890625,benign
4980,svchost.exe,0.0,0.1830525224332344,176,4,,264,0,5392,0,0.015625,0.078125,116,0,7.49609375,1.81640625,benign
436,csrss.exe,0.0,0.0606607153672381,527,11,,466,0,361276,0,1.203125,3.90625,116145,0,4.96875,1.73828125,benign
2568,RuntimeBroker.exe,0.0,0.0950388572066205,125,3,32.0,1,0,15572,0,0.0,0.0625,47,0,7.78515625,1.58984375,benign
1604,svchost.exe,0.0,0.0706277668701884,285,3,,0,0,0,0,0.09375,0.109375,2399,0,5.78515625,1.31640625,benign
2712,svchost.exe,0.0,0.4464394285842357,546,8,32.0,1395,11814,6655786,26446654,6.71875,3.71875,4582,0,36.5703125,9.296875,benign
5304,SecurityHealthService.exe,0.0,0.3784102952020016,403,7,,1,1,15673,4096,0.1875,0.296875,2101,0,15.49609375,4.640625,benign
1000,svchost.exe,0.0,0.2341813145250602,307,4,,0,0,0,0,0.125,0.125,1283,0,9.58984375,2.44140625,benign
5960,OneDrive.Sync.Service.exe,0.0,0.0169286474201456,500,16,16384.0,856,909,1100166,398020,0.484375,0.90625,2098,0,1.38671875,36.32421875,benign
2176,msedge.exe,0.0,2.8160899256247776,1175,49,32.0,882,557,7022622,852969,0.96875,0.96875,6772,0,115.3203125,42.71484375,benign
728,csrss.exe,3.0,0.1041795596040843,683,14,0.0,23476,0,708534,0,0.734375,17.859375,399485,0,7.33203125,2.16796875,benign
1544,svchost.exe,0.0,0.1032472081525712,439,4,,34,0,714,0,0.609375,0.34375,538,0,8.45703125,2.90234375,benign
5432,svchost.exe,0.0,0.3061649313346454,507,5,,9,124,3166208,14643204,0.390625,0.171875,276,0,25.078125,7.546875,benign
2432,svchost.exe,0.0,0.2958029557402085,200,3,,0,0,0,0,0.0625,0.09375,395,0,12.11328125,2.23828125,benign
1580,chrome.exe,0.0,0.3496148353468979,401,9,32.0,753,768,96848,248480,0.4375,0.265625,12049,0,24.60546875,10.3203125,benign
2256,svchost.exe,0.0,0.2395761257431318,206,6,,103676,711,53050508,244496,1212.65625,4.1875,4740,0,19.625,11.12890625,benign
9020,powershell.exe,0.0,1.2402547663767145,446,11,32.0,150,2,552113,120,0.78125,1.796875,100823,0,50.7890625,58.578125,benign
7756,cmd.exe,0.0,0.0534119506378197,82,3,32.0,0,0,0,0,0.0,0.0,32,0,4.375,4.203125,benign
4576,keylogger.exe,0.0,0.2459334191421754,161,3,32.0,200,335,2240116,19111,0.421875,0.4375,8285,0,20.14453125,13.58984375,keylogger
7368,Code.exe,0.0,4.1803510907316666,341,16,32768.0,89831,81986,836381160,9442056,32.78125,65.125,712093,0,171.1875,146.44921875,benign
600,svchost.exe,0.0,0.2054452529890424,307,9,32.0,1053,9781,4267986,20551158,4.3125,1.6875,217,0,16.828125,5.73046875,benign
12708,SearchProtocolHost.exe,0.0,0.1390533404989992,374,7,,95,2,7296661,248,0.15625,0.21875,2947,0,11.390625,3.125,benign
10816,svchost.exe,0.0,0.1380603545504359,241,4,,1,0,6144,0,0.15625,1.953125,558,0,11.30859375,3.32421875,benign
12256,ApplicationFrameHost.exe,0.0,0.3097704046232851,270,1,32.0,10,0,22205,0,0.15625,0.265625,94,0,25.375,4.3984375,benign
4500,vmtoolsd.exe,0.0,0.4227651271466716,446,8,,1217,92,3701891,7845,2.9375,1.484375,20684,0,34.62890625,15.94140625,benign
7432,msedge.exe,0.0,0.5669099743186562,343,23,32.0,252,192,2217504,84674,0.125,0.109375,868,0,39.8984375,14.27734375,benign
3872,dllhost.exe,0.0,0.1287609524304583,213,4,,34,59,2736128,679936,0.546875,0.09375,731,0,10.546875,3.3984375,benign
4924,svchost.exe,0.0,0.2872323024032039,581,6,32.0,567,24403,2318356,50838320,24.5625,7.0,1177,0,23.52734375,9.05859375,benign
2200,svchost.exe,0.0,0.3079174270007717,205,5,,0,0,0,0,0.046875,0.0625,714,0,12.609375,2.4921875,benign
1132,dwm.exe,9.2,2.046404029090352,1391,30,0.0,118331,0,3272944,0,179.40625,84.796875,1192448,0,144.0234375,111.4921875,benign
5376,dllhost.exe,0.0,0.0881243392462794,129,2,32.0,1,0,8220,0,0.015625,0.046875,171,0,7.21875,1.296875,benign
1180,svchost.exe,0.0,0.0422526680938467,122,4,,0,0,0,0,0.625,0.421875,61,0,3.4609375,1.546875,benign
4324,SecurityHealthSystray.exe,0.0,0.0795933442986796,169,1,32.0,1,0,8014,0,0.296875,0.1875,2340,0,6.51953125,1.71484375,benign
1812,svchost.exe,0.0,0.1230784196940731,394,5,,1,1,116,160,0.171875,1.09375,1031,0,10.08203125,3.95703125,benign
2004,powershell.exe,0.0,0.8417619610844664,504,9,32.0,110,2,323739,120,1.03125,2.53125,69367,0,59.2421875,51.7421875,benign
2776,svchost.exe,0.0,0.2542790364293348,403,17,,9979,6456,81467028,54012692,6.109375,2.671875,11898,0,20.828125,11.0390625,benign
8304,msedgewebview2.exe,0.0,0.0156897604998595,335,21,32768.0,201,143,82514,92192,0.078125,0.234375,1468,0,1.28515625,16.25,benign
3792,dllhost.exe,0.0,0.1334821873529084,266,10,,4161,11,2096709,3945,0.890625,0.234375,14140,0,10.93359375,3.81640625,benign
10864,python.exe,0.0,0.2637215062742351,149,3,32.0,155,1475,1857121,78077,0.984375,0.953125,17099,0,21.6015625,14.2734375,keylogger
4688,svchost.exe,0.0,0.0853160532955888,215,5,,0,0,0,0,0.078125,0.203125,805,0,6.98828125,1.97265625,benign
2476,svchost.exe,0.0,0.1316536576349963,164,4,0.0,0,0,0,0,0.0625,0.09375,291,0,9.265625,1.546875,benign
2384,conhost.exe,0.0,0.0700035335571094,109,5,32.0,2,2,0,113,0.015625,0.03125,215,0,5.734375,1.2890625,benign
108,Registry,0.0,0.8898269319997691,0,4,,485,1267,28171776,50630656,0.0,2.0,2617,0,72.890625,6.2421875,benign
2444,svchost.exe,0.0,0.183067823791378,403,11,,1,2,116,32928,0.28125,1.90625,790,0,14.99609375,8.84765625,benign
6480,RuntimeBroker.exe,0.0,0.3188784937986311,332,2,32.0,2450,6,902652,96,0.65625,1.125,194,0,26.12109375,8.83203125,benign
3428,msedge.exe,0.0,0.4553896519521945,188,10,32.0,71,56,103896,18191,0.0,0.078125,466,0,18.6484375,8.33203125,benign
10620,Code.exe,0.0,3.1896040233180165,454,15,64.0,33241,27548,77491282,103913217,16.15625,2.890625,148799,0,224.48046875,193.796875,benign
9476,SearchApp.exe,0.0,1.1938749769317376,960,23,32.0,8589,5160,31752033,28680202,15.65625,11.078125,36776,0,97.796875,71.03515625,benign
8532,dllhost.exe,0.0,0.1437742872443357,245,5,32.0,159,165,10120212,2355200,0.046875,0.21875,717,0,11.77734375,3.46875,benign
1532,svchost.exe,0.0,0.2743524577107027,1008,8,0.0,1,1,116,160,1.59375,2.109375,1027,0,19.30859375,4.8671875,benign
6056,SearchProtocolHost.exe,0.0,0.1318050182233313,363,7,,33,0,2408913,0,0.046875,0.15625,932,0,10.796875,2.7421875,benign
5204,svchost.exe,0.0,0.1882989469948957,134,4,,0,0,0,0,0.0,0.0,123,0,7.7109375,1.69921875,benign
8616,svchost.exe,0.0,0.1383857318683456,207,4,,7,0,7542,0,0.0625,0.1875,225,0,11.3359375,2.49609375,benign
1096,chrome.exe,0.0,0.751402705338356,387,17,32.0,49472,162328,48811906,144508283,22.65625,16.171875,195709,0,52.8828125,23.0859375,benign
7372,Code.exe,0.0,2.743116929448944,1035,47,32.0,78187,48877,100007049,45074698,48.578125,102.953125,677041,0,112.33203125,108.5859375,benign
6952,svchost.exe,0.0,0.1424954540230405,220,3,,3,0,6464,0,7.84375,13.96875,227,0,11.671875,2.8203125,benign
456,csrss.exe,0.0,0.0594171681281732,454,10,,202,0,155764,0,0.109375,0.640625,7077,0,4.8671875,1.70703125,benign
