timestamp,window,key
2025-11-13 13:37:25.446,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:25.598,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:25.974,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:26.118,*we have often kind of understood wh - Notepad,i
2025-11-13 13:37:26.230,*we have often kind of understood wh - Notepad,f
2025-11-13 13:37:26.325,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:26.444,*we have often kind of understood wh - Notepad,t
2025-11-13 13:37:26.531,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:26.639,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:26.699,*we have often kind of understood wh - Notepad,y
2025-11-13 13:37:26.829,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:26.930,*we have often kind of understood wh - Notepad,w
2025-11-13 13:37:27.027,*we have often kind of understood wh - Notepad,i
2025-11-13 13:37:27.229,*we have often kind of understood wh - Notepad,l
2025-11-13 13:37:27.354,*we have often kind of understood wh - Notepad,l
2025-11-13 13:37:27.436,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:27.702,*we have often kind of understood wh - Notepad,c
2025-11-13 13:37:27.772,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:27.921,*we have often kind of understood wh - Notepad,m
2025-11-13 13:37:28.013,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:28.085,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:28.199,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:28.263,*we have often kind of understood wh - Notepad,v
2025-11-13 13:37:28.399,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:28.538,*we have often kind of understood wh - Notepad,r
2025-11-13 13:37:28.645,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:28.731,*we have often kind of understood wh - Notepad,t
2025-11-13 13:37:28.880,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:29.226,*we have often kind of understood wh - Notepad,[backspace]
2025-11-13 13:37:29.467,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:29.599,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:29.715,*we have often kind of understood wh - Notepad,t
2025-11-13 13:37:29.841,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:29.931,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:30.045,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:31.154,*we have often kind of understood wh - Notepad,b
2025-11-13 13:37:31.344,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:31.411,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:31.575,*we have often kind of understood wh - Notepad,r
2025-11-13 13:37:31.713,*we have often kind of understood wh - Notepad,d
2025-11-13 13:37:31.789,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:31.890,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:31.997,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:32.038,*we have often kind of understood wh - Notepad,d
2025-11-13 13:37:32.183,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:32.242,*we have often kind of understood wh - Notepad,t
2025-11-13 13:37:32.338,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:32.436,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:32.527,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:32.641,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:32.711,*we have often kind of understood wh - Notepad,w
2025-11-13 13:37:32.790,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:32.859,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:32.992,*we have often kind of understood wh - Notepad,c
2025-11-13 13:37:33.109,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:33.191,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:33.308,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:33.376,*we have often kind of understood wh - Notepad,s
2025-11-13 13:37:33.530,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:33.658,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:33.774,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:33.888,*we have often kind of understood wh - Notepad,t
2025-11-13 13:37:33.992,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:34.088,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:34.186,*we have often kind of understood wh - Notepad,t
2025-11-13 13:37:34.333,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:34.539,*we have often kind of understood wh - Notepad,i
2025-11-13 13:37:34.673,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:35.019,*we have often kind of understood wh - Notepad,w
2025-11-13 13:37:35.087,*we have often kind of understood wh - Notepad,i
2025-11-13 13:37:35.263,*we have often kind of understood wh - Notepad,l
2025-11-13 13:37:35.370,*we have often kind of understood wh - Notepad,l
2025-11-13 13:37:35.468,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:35.544,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:35.615,*we have often kind of understood wh - Notepad,l
2025-11-13 13:37:35.734,*we have often kind of understood wh - Notepad,s
2025-11-13 13:37:35.792,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:35.902,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:36.090,*we have often kind of understood wh - Notepad,b
2025-11-13 13:37:36.187,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:36.290,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:36.506,*we have often kind of understood wh - Notepad,c
2025-11-13 13:37:36.604,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:36.759,*we have often kind of understood wh - Notepad,m
2025-11-13 13:37:36.908,*we have often kind of understood wh - Notepad,i
2025-11-13 13:37:37.029,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:37.103,*we have often kind of understood wh - Notepad,g
2025-11-13 13:37:37.190,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:37.302,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:37.339,*we have often kind of understood wh - Notepad,l
2025-11-13 13:37:37.507,*we have often kind of understood wh - Notepad,s
2025-11-13 13:37:37.562,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:37.743,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:37.939,*we have often kind of understood wh - Notepad,g
2025-11-13 13:37:38.047,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:38.884,*we have often kind of understood wh - Notepad,r
2025-11-13 13:37:38.983,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:39.078,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:39.084,*we have often kind of understood wh - Notepad,w
2025-11-13 13:37:39.170,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:39.355,*we have often kind of understood wh - Notepad,w
2025-11-13 13:37:39.509,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:39.570,*we have often kind of understood wh - Notepad,y
2025-11-13 13:37:39.707,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:40.195,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:40.331,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:40.402,*we have often kind of understood wh - Notepad,d
2025-11-13 13:37:40.500,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:40.578,*we have often kind of understood wh - Notepad,w
2025-11-13 13:37:40.663,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:40.733,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:40.866,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:40.933,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:41.055,*we have often kind of understood wh - Notepad,v
2025-11-13 13:37:41.107,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:41.220,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:41.330,*we have often kind of understood wh - Notepad,t
2025-11-13 13:37:41.398,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:41.510,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:41.787,*we have often kind of understood wh - Notepad,s
2025-11-13 13:37:41.950,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:42.089,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:42.185,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:42.451,*we have often kind of understood wh - Notepad,s
2025-11-13 13:37:42.546,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:42.658,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:42.786,*we have often kind of understood wh - Notepad,m
2025-11-13 13:37:42.861,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:42.924,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:43.073,*we have often kind of understood wh - Notepad,y
2025-11-13 13:37:43.162,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:43.270,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:43.346,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:43.450,*we have often kind of understood wh - Notepad,w
2025-11-13 13:37:43.534,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:43.645,*we have often kind of understood wh - Notepad,p
2025-11-13 13:37:43.731,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:43.801,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:43.920,*we have often kind of understood wh - Notepad,p
2025-11-13 13:37:44.038,*we have often kind of understood wh - Notepad,l
2025-11-13 13:37:44.121,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:44.222,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:44.387,*we have often kind of understood wh - Notepad,b
2025-11-13 13:37:44.514,*we have often kind of understood wh - Notepad,u
2025-11-13 13:37:44.574,*we have often kind of understood wh - Notepad,t
2025-11-13 13:37:44.656,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:44.780,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:44.915,*we have often kind of understood wh - Notepad,u
2025-11-13 13:37:45.066,*we have often kind of understood wh - Notepad,m
2025-11-13 13:37:45.200,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:45.254,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:45.394,*we have often kind of understood wh - Notepad,s
2025-11-13 13:37:45.476,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:45.559,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:45.628,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:45.702,*we have often kind of understood wh - Notepad,d
2025-11-13 13:37:45.796,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:45.979,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:46.265,*we have often kind of understood wh - Notepad,[backspace]
2025-11-13 13:37:46.399,*we have often kind of understood wh - Notepad,t
2025-11-13 13:37:46.497,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:46.632,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:46.694,*we have often kind of understood wh - Notepad,y
2025-11-13 13:37:46.829,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:46.976,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:47.061,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:47.130,*we have often kind of understood wh - Notepad,v
2025-11-13 13:37:47.247,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:47.336,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:48.245,*we have often kind of understood wh - Notepad,r
2025-11-13 13:37:48.298,*we have often kind of understood wh - Notepad,u
2025-11-13 13:37:48.484,*we have often kind of understood wh - Notepad,m
2025-11-13 13:37:48.618,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:48.775,*we have often kind of understood wh - Notepad,u
2025-11-13 13:37:48.857,*we have often kind of understood wh - Notepad,r
2025-11-13 13:37:49.034,*we have often kind of understood wh - Notepad,s
2025-11-13 13:37:49.133,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:49.351,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:49.465,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:49.779,*we have often kind of understood wh - Notepad,[backspace]
2025-11-13 13:37:49.937,*we have often kind of understood wh - Notepad,b
2025-11-13 13:37:50.008,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:50.196,*we have often kind of understood wh - Notepad,u
2025-11-13 13:37:50.202,*we have often kind of understood wh - Notepad,y
2025-11-13 13:37:50.335,*we have often kind of understood wh - Notepad,t
2025-11-13 13:37:50.779,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:51.074,*we have often kind of understood wh - Notepad,i
2025-11-13 13:37:51.420,*we have often kind of understood wh - Notepad,d
2025-11-13 13:37:51.574,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:51.647,*we have often kind of understood wh - Notepad,k
2025-11-13 13:37:51.778,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:51.885,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:51.972,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:52.061,*we have often kind of understood wh - Notepad,d
2025-11-13 13:37:52.165,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:52.343,*we have often kind of understood wh - Notepad,i
2025-11-13 13:37:52.460,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:52.570,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:52.642,*we have often kind of understood wh - Notepad,a
2025-11-13 13:37:52.735,*we have often kind of understood wh - Notepad,v
2025-11-13 13:37:52.785,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:52.907,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:53.003,*we have often kind of understood wh - Notepad,t
2025-11-13 13:37:53.065,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:53.165,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:53.257,*we have often kind of understood wh - Notepad,s
2025-11-13 13:37:53.419,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:53.551,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:53.639,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:53.995,*we have often kind of understood wh - Notepad,t
2025-11-13 13:37:54.077,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:54.200,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:54.221,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:54.347,*we have often kind of understood wh - Notepad,n
2025-11-13 13:37:54.410,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:54.482,*we have often kind of understood wh - Notepad,w
2025-11-13 13:37:54.576,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:54.702,*we have often kind of understood wh - Notepad,s
2025-11-13 13:37:54.764,*we have often kind of understood wh - Notepad,h
2025-11-13 13:37:54.934,*we have often kind of understood wh - Notepad,o
2025-11-13 13:37:55.008,*we have often kind of understood wh - Notepad,w
2025-11-13 13:37:55.120,*we have often kind of understood wh - Notepad,[space]
2025-11-13 13:37:55.741,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:55.813,*we have often kind of understood wh - Notepad,m
2025-11-13 13:37:55.897,*we have often kind of understood wh - Notepad,e
2025-11-13 13:37:56.119,*we have often kind of understood wh - Notepad,n
