pid,name,cpu_percent,memory_percent,num_handles,num_threads,nice,read_count,write_count,read_bytes,write_bytes,cpu_times_user,cpu_times_system,voluntary_ctx_switches,involuntary_ctx_switches,memory_rss,memory_vms,label
3384,powershell.exe,0.0,0.5504910023046804,478,9,32.0,143,2,483772,120,4.015625,3.46875,22371,0,45.09375,56.71484375,benign
11652,RuntimeBroker.exe,0.0,0.2854980622659495,339,9,32.0,175,0,10545,0,1.21875,2.203125,9391,0,23.38671875,4.40625,benign
4856,svchost.exe,0.0,0.4045075281803766,471,6,32.0,70,1263,242034,2605227,0.890625,0.6875,419,0,28.46875,6.5859375,benign
1096,chrome.exe,0.0,0.7755466096685514,456,19,32.0,49363,161951,48734870,143962497,22.40625,16.09375,194272,0,54.58203125,24.875,benign
10620,Code.exe,0.0,3.431265079533351,466,15,64.0,32804,27444,72291068,103900769,15.296875,2.796875,145536,0,241.48828125,211.65625,benign
3096,svchost.exe,0.0,0.7939736814791832,830,11,0.0,374,2056,13674155,7180745,7.890625,6.609375,32029,0,55.87890625,24.8828125,benign
6124,StartMenuExperienceHost.exe,0.0,0.7552561065923015,618,7,32.0,85,746,281930,162946,0.875,0.8125,3715,0,61.8671875,19.9453125,benign
11408,smartscreen.exe,0.0,0.2812539788282229,422,11,32.0,16,1,27170,160,0.0625,0.078125,380,0,23.0390625,8.0,benign
1500,svchost.exe,0.0,0.0709572601723288,243,3,,0,0,0,0,0.03125,0.109375,1138,0,5.8125,1.328125,benign
6444,msedgewebview2.exe,0.0,1.5552559614629984,1289,50,32.0,7438,3165,25349712,12094129,1.75,2.59375,18795,0,109.45703125,41.3046875,benign
6684,Code.exe,0.0,4.775309162403906,507,16,32.0,839427,532661,444551311,11653041384,894.984375,619.78125,4482294,0,391.171875,363.98828125,benign
6668,StartMenuExperienceHost.exe,0.0,1.941003398462672,1200,19,32.0,3705,333,20613038,105484,7.390625,5.1875,49925,0,136.60546875,55.83203125,benign
1500,svchost.exe,0.0,0.0710526328338508,225,3,,0,0,0,0,0.03125,0.0625,871,0,5.8203125,1.328125,benign
4548,svchost.exe,0.0,0.3206421501506635,998,12,0.0,9,6,58888,373260,1.671875,3.0625,3673,0,22.56640625,6.1328125,benign
6864,RuntimeBroker.exe,0.0,0.3492818159768263,208,2,32.0,16,0,22122,0,0.328125,0.25,475,0,24.58203125,6.33203125,benign
4,System,12.5,0.0023866388188468,3900,160,0.0,542,2438,654472,128719256,0.0,713.546875,5088321,0,0.16796875,0.0390625,benign
9096,notepad.exe,0.0,0.1978505863272799,248,7,32.0,1,0,60,0,0.359375,1.046875,11829,0,16.20703125,3.0625,benign
8728,msedge.exe,0.0,1.2141416675051513,295,16,64.0,1335,2127,3251704,2357158,1.828125,0.6875,11014,0,99.45703125,58.71484375,benign
8052,msedgewebview2.exe,0.0,1.8251126576777337,338,19,64.0,81592,100343,28493946,34346793,22.578125,5.640625,318018,0,128.44921875,88.4765625,benign
