pid,name,cpu_percent,memory_percent,num_handles,num_threads,nice,read_count,write_count,read_bytes,write_bytes,cpu_times_user,cpu_times_system,voluntary_ctx_switches,involuntary_ctx_switches,memory_rss,memory_vms,label
6112,svchost.exe,0.0,0.2024202737752241,252,1,32.0,1,0,6676,0,0.109375,0.109375,78,0,14.24609375,2.66015625,benign
1804,svchost.exe,0.0,0.137814515981322,175,5,0.0,35,0,754,0,0.1875,0.125,510,0,9.69921875,1.89453125,benign
4520,explorer.exe,0.0,1.9352066749418344,2927,65,32.0,28067,485,18041900,864692,12.859375,23.984375,238336,0,158.5234375,84.30859375,benign
4856,svchost.exe,0.0,0.404396521723686,474,5,32.0,70,1263,242034,2605227,0.890625,0.703125,369,0,28.4609375,6.51953125,benign
9028,python.exe,0.0,0.8300282732255082,142,7,32.0,933,0,13632388,0,1.109375,6.171875,21292,0,67.9921875,147.80078125,benign
2100,svchost.exe,0.0,0.1207417894867854,211,3,,0,0,0,0,0.015625,0.015625,127,0,9.890625,2.2890625,benign
6588,RuntimeBroker.exe,0.0,0.5308442340311592,616,9,32.0,2434,4,1263788,568,1.453125,2.703125,7395,0,43.484375,14.109375,benign
184,python.exe,0.0,0.3990392158078279,138,3,32.0,2039988,0,8266753,0,1.984375,5.703125,1230,0,32.6875,22.515625,keylogger
9768,msedgewebview2.exe,0.0,0.4546414774751232,347,19,32.0,3224,9432,3195671,10326614,0.921875,1.78125,11627,0,37.2421875,13.296875,benign
7140,SearchFilterHost.exe,0.0,0.1047668686818592,172,5,,363,0,7414,0,0.046875,0.03125,176,0,8.58203125,2.15234375,benign
5020,msedge.exe,0.0,0.2877870061424762,253,9,32.0,24,26,10168,14184,0.078125,0.1875,1074,0,23.57421875,8.88671875,benign
5208,svchost.exe,0.0,0.3160353821980055,422,9,0.0,28,6,11803,15858,0.265625,0.5,308,0,22.2421875,4.95703125,benign
5960,OneDrive.Sync.Service.exe,0.0,0.0389597322317155,502,16,16384.0,856,909,1100166,398020,0.484375,0.875,1695,0,3.19140625,36.33203125,benign
6444,msedgewebview2.exe,0.0,1.5553114646913435,1289,50,32.0,7438,3165,25349712,12094129,1.75,2.59375,18395,0,109.4609375,41.30859375,benign
10848,FileCoAuth.exe,0.0,0.5059674295955424,481,10,32.0,504,657,269119,145002,0.40625,0.296875,1904,0,35.609375,13.703125,benign
12668,svchost.exe,0.0,0.1140180168494881,140,3,,645,35,2371114,660577,0.0,0.09375,154,0,9.33984375,2.546875,benign
5960,OneDrive.Sync.Service.exe,0.0,0.04163016675433,500,17,16384.0,856,926,1100166,400680,0.5,0.921875,2401,0,3.41015625,36.35546875,benign
6528,python.exe,55.9,1.005551987931378,163,6,32.0,931,0,13623115,0,0.796875,7.9375,11701,0,70.76953125,147.94140625,benign
1448,svchost.exe,0.0,0.11411338951101,239,6,,0,0,0,0,0.1875,0.546875,391,0,9.34765625,2.55078125,benign
6652,SearchHost.exe,0.0,2.026367363657707,1614,31,32.0,61420,57513,18124761,9776571,14.828125,13.59375,273963,0,142.61328125,49.3984375,benign
1876,svchost.exe,0.0,0.1020964341592446,173,5,,0,0,0,0,0.53125,0.453125,2330,0,8.36328125,2.1171875,benign
8120,python.exe,0.0,0.3500588611736602,164,3,32.0,160,93,1913490,130372,0.796875,0.640625,23151,0,24.63671875,14.875,keylogger
2224,Code.exe,0.0,1.751348867206861,1056,55,32.0,13062,8710,53087038,18960653,4.71875,4.390625,90554,0,123.2578125,97.5625,benign
4,System,0.0,0.001764394238156,2998,130,,209,1451,893584,71020539,0.0,200.125,1647294,0,0.14453125,0.1953125,benign
5684,Code.exe,0.0,0.6807470956548187,335,15,32.0,481,1012,1132837,493488,0.375,0.1875,4263,0,47.91015625,13.40625,benign
3084,svchost.exe,0.0,0.2026422866886052,395,6,0.0,1,1,116,160,0.203125,0.109375,1080,0,14.26171875,2.80859375,benign
1448,svchost.exe,0.0,0.1139703305187271,246,6,,0,0,0,0,0.171875,0.484375,506,0,9.3359375,2.54296875,benign
10496,Discord.exe,0.0,0.955538695788391,287,7,32.0,534,622,29648,17944,0.328125,0.3125,2478,0,78.2734375,11.33984375,benign
11668,msedge.exe,0.0,0.2000441575422846,173,8,32.0,54,60,32112,523376,0.046875,0.0625,527,0,16.38671875,7.91796875,benign
1776,svchost.exe,0.0,1.5020838687082234,247,5,0.0,3017,16722,190091009,48904761,197.21875,90.078125,206955,0,105.71484375,92.078125,benign
2072,svchost.exe,0.0,0.2297278621211002,343,10,0.0,1,109,6,6407164,1.46875,1.84375,2866,0,16.16796875,5.80859375,benign
604,winlogon.exe,0.0,0.1294683880160436,290,5,,4,1,9988,160,0.109375,0.640625,750,0,10.60546875,3.69140625,benign
8200,msedge.exe,0.0,0.1987089402809773,173,8,32.0,72,62,58678,575816,0.015625,0.046875,307,0,16.27734375,7.89453125,benign
888,lsass.exe,0.0,0.4134990511723114,1591,11,0.0,838,302,716934,314630,84.953125,84.9375,716056,0,29.1015625,8.625,benign
3588,MpDefenderCoreService.exe,0.0,0.3335188991267677,491,9,0.0,683,27,5115419,41499,0.6875,1.21875,581,0,23.47265625,10.265625,benign
944,svchost.exe,0.0,0.1517379044814183,1107,9,,9,0,4608,0,3.28125,3.359375,2080,0,12.4296875,6.40625,benign
4132,FileCoAuth.exe,0.0,0.2863087298888861,200,3,32.0,9,116,216238,45169,0.046875,0.171875,163,0,23.453125,11.25,benign
7700,msedge.exe,0.0,1.0376545573587876,466,18,64.0,8379,11946,13130150,22445639,14.265625,5.3125,64984,0,85.0,117.1875,benign
1968,chrome.exe,0.0,0.1188324118872374,284,8,32.0,127,126,9929,1512,0.046875,0.015625,434,0,8.36328125,2.19140625,benign
11524,svchost.exe,0.0,0.0736753810257043,120,4,,1,0,3070,0,0.015625,0.015625,53,0,6.03515625,1.34765625,benign
3512,msedge.exe,0.0,2.7097280591615696,2057,71,32.0,210527,224774,207926093,215974235,40.765625,37.3125,562665,0,221.96875,114.140625,benign
1624,svchost.exe,0.0,0.1848257503897714,263,11,0.0,0,0,0,0,1.703125,2.296875,4236,0,13.0078125,2.5859375,benign
4520,explorer.exe,0.0,2.096481845575448,2725,67,32.0,40886,504,23413372,874665,23.40625,45.515625,437334,0,171.734375,94.41015625,benign
2728,svchost.exe,0.0,0.201188629480548,285,2,,0,0,0,0,0.65625,0.953125,65,0,16.48046875,3.33203125,benign
888,lsass.exe,0.0,0.4137210640856925,1602,11,0.0,838,302,716934,314630,84.9375,84.9375,716041,0,29.1171875,8.640625,benign
2348,svchost.exe,0.0,0.0878859075924745,180,4,,0,0,0,0,0.140625,0.265625,70,0,7.19921875,1.98046875,benign
8728,msedge.exe,0.0,1.8865666175656413,344,16,64.0,5932,8807,8507401,13198341,7.15625,3.375,51810,0,154.5390625,101.390625,benign
1764,svchost.exe,0.0,0.0965648197909717,175,2,,108,0,2172,0,0.046875,0.046875,196,0,7.91015625,1.76953125,benign
5020,msedge.exe,0.0,0.2816831558050716,253,9,32.0,24,26,10168,14184,0.078125,0.203125,1252,0,23.07421875,8.8828125,benign
2256,svchost.exe,0.0,0.2321847444751809,216,10,,98684,711,50499548,244496,6.421875,3.46875,11561,0,19.01953125,10.40234375,benign
2936,MsMpEng.exe,0.0,2.8434882169461004,841,29,,2414,1108,154853344,2389100,57.796875,24.203125,369469,0,232.92578125,332.67578125,benign
8272,Code.exe,0.0,1.0593041515242696,308,24,32.0,126,93,1226391,300032,1.03125,0.71875,62562,0,86.7734375,81.03515625,benign
1992,msedge.exe,0.0,0.3520681800082688,207,16,64.0,23,49,64224,7752,0.0,0.03125,416,0,28.83984375,15.51953125,benign
10600,OneDrive.Sync.Service.exe,0.0,0.6979530964418545,539,16,32.0,375,1106,1781723,424080,0.796875,0.859375,1437,0,49.12109375,37.6640625,benign
9088,Code.exe,0.0,1.110090093784707,322,17,32768.0,520808,522728,9359277506,58673104,250.84375,1513.25,4887865,0,90.93359375,111.21484375,benign
8704,chrome.exe,0.0,0.2754625222776083,208,11,32.0,2751,4561,1451066,2278029,0.734375,0.34375,21632,0,19.38671875,9.89453125,benign
4484,ctfmon.exe,0.0,0.235618160289971,439,9,128.0,0,0,0,0,1.96875,8.21875,139952,0,19.30078125,4.1953125,benign
8292,msedgewebview2.exe,0.0,2.8460155924764323,671,20,64.0,23609,17911,26922916,148161532,48.734375,19.921875,173236,0,233.1328125,179.3046875,benign
1568,msedgewebview2.exe,0.0,0.2243641862303812,189,12,32.0,412,777,18248447,27046783,0.40625,0.34375,2334,0,18.37890625,9.6953125,benign
2752,svchost.exe,0.0,0.1920328539744411,356,10,,12764,6333,104000824,52429744,3.015625,1.953125,202,0,15.73046875,8.4609375,benign
2132,svchost.exe,0.0,0.2103920913174159,300,12,32.0,106,1192,370927,2456683,0.359375,0.359375,1519,0,17.234375,5.16015625,benign
7284,Code.exe,0.0,1.095355017579566,337,22,32.0,3694,1955,26220575,8361540,3.359375,2.015625,54316,0,89.7265625,86.7265625,benign
5020,msedge.exe,0.0,0.2816831558050716,253,9,32.0,24,26,10168,14184,0.078125,0.203125,1246,0,23.07421875,8.8828125,benign
1756,svchost.exe,0.0,0.2729093737737255,223,6,0.0,2,0,1024,0,0.15625,0.421875,341,0,19.20703125,2.73046875,benign
9864,Code.exe,0.0,1.43620153666238,331,22,32.0,2327,890,24591500,4250388,1.90625,1.015625,22474,0,101.078125,80.50390625,benign
7696,Code.exe,0.0,1.4000134317812596,325,24,32.0,188,759,1249870,3206456,1.25,1.0,40939,0,98.53125,82.953125,benign
352,smss.exe,0.0,0.0129229956362238,53,2,,22,32,13220,7486,0.0,0.234375,853,0,1.05859375,1.05859375,benign
2256,svchost.exe,0.0,0.235713532951493,190,4,,101675,711,52028468,244496,6.9375,3.59375,1006,0,19.30859375,10.6484375,benign
8820,Code.exe,0.0,1.1795213913726843,399,30,32.0,5842,9305,2394657,33874138,6.5625,9.78125,143830,0,96.62109375,121.92578125,benign
10156,chrome.exe,0.0,2.936731314976936,1762,45,32.0,416348,158411,1089254119,414659496,39.59375,35.5,916874,0,206.68359375,100.0625,benign
5412,svchost.exe,0.0,0.14242128393398,227,6,0.0,0,0,0,0,0.078125,0.0625,159,0,10.0234375,2.234375,benign
2132,svchost.exe,0.0,0.2143500567705767,302,9,32.0,150,2337,551151,4898867,0.53125,0.65625,1178,0,17.55859375,5.203125,benign
9448,Code.exe,0.0,5.565086693267514,259,15,32.0,10023,528,64503654,208310,13.578125,3.5,40821,0,391.6640625,403.62890625,benign
4136,svchost.exe,0.0,0.1729106353392906,263,4,,0,0,0,0,0.390625,0.375,64,0,14.1640625,3.0859375,benign
1748,svchost.exe,0.0,0.2800618205591985,489,16,,86,30,2797047,264916,0.0625,0.375,958,0,22.94140625,9.5078125,benign
4548,svchost.exe,0.0,0.3204756404656277,1002,11,0.0,9,6,58888,373260,1.71875,3.09375,3582,0,22.5546875,6.08203125,benign
3808,python.exe,0.0,0.264754508384926,146,5,32.0,157,136,1868692,12119,0.203125,0.34375,2311,0,21.6875,14.40625,keylogger
7352,msedgewebview2.exe,0.0,1.725095840199545,1299,46,32.0,31677,26824,86917079,70924734,5.0625,6.5,119051,0,121.41015625,43.84375,benign
3372,SystemSettings.exe,0.0,0.0937036399453133,823,20,32.0,23,4,130898,108,1.203125,1.90625,5691,0,7.67578125,22.453125,benign
6124,StartMenuExperienceHost.exe,0.0,0.7554468519153453,616,7,32.0,85,746,281930,162946,0.875,0.8125,3702,0,61.8828125,19.94140625,benign
7484,msedge.exe,0.0,0.2269392480914738,205,11,32.0,4299,7828,13430550,11764485,0.9375,1.484375,22761,0,18.58984375,10.4921875,benign
3196,svchost.exe,0.0,0.1622359364532438,213,5,0.0,285,191,19968,39580,0.140625,0.1875,2057,0,11.41796875,2.1953125,benign
8012,SearchFilterHost.exe,0.0,0.1060067132816445,170,5,,363,0,7414,0,0.03125,0.0625,375,0,8.68359375,2.09765625,benign
1812,svchost.exe,0.0,0.1060666693678237,250,3,0.0,0,0,0,0,0.203125,0.21875,5193,0,7.46484375,1.30078125,benign
6588,RuntimeBroker.exe,0.0,0.576480052569411,711,12,32.0,2952,4,1855638,568,1.78125,3.21875,8800,0,47.22265625,14.88671875,benign
376,svchost.exe,0.0,0.1158300974184051,214,1,,0,0,0,0,0.015625,0.125,32,0,9.48828125,2.22265625,benign
9220,Discord.exe,0.0,0.6325114912135551,332,14,32.0,5635,11483,13534371,3283731,1.1875,1.359375,11707,0,51.8125,14.49609375,benign
2076,svchost.exe,0.0,0.1009996485517422,302,9,,2,0,824,0,0.515625,1.296875,397,0,8.2734375,3.09375,benign
9608,chrome.exe,0.0,0.259366586057478,179,8,32.0,115,104,73420,477480,0.0,0.046875,723,0,18.25390625,7.45703125,benign
2504,svchost.exe,0.0,0.1383140450364295,235,8,0.0,0,0,0,0,0.453125,0.546875,682,0,9.734375,2.28125,benign
8728,msedge.exe,0.0,1.250955514852623,300,17,64.0,2024,3074,3669712,4019502,2.5625,0.984375,17824,0,102.47265625,60.02734375,benign
648,csrss.exe,0.0,0.0993507787380452,525,11,0.0,387,0,301701,0,0.515625,1.953125,39047,0,6.9921875,1.96875,benign
7700,msedge.exe,0.0,1.0376545573587876,466,18,64.0,8379,11946,13130150,22445639,14.265625,5.3125,64962,0,85.0,117.1875,benign
7368,msedge.exe,0.0,0.6900212061112895,382,18,32.0,60469,118451,57032831,94100192,12.109375,12.125,130421,0,56.5234375,31.359375,benign
1164,svchost.exe,0.0,0.3616035326694777,362,8,0.0,1911,356,52484312,5776916,69.46875,60.5625,495889,0,25.44921875,5.296875,benign
8728,msedge.exe,0.0,1.2388908731700965,295,16,64.0,2257,3427,3696392,4318894,2.796875,1.078125,19834,0,101.484375,58.75,benign
2476,svchost.exe,0.0,0.131986677005068,164,5,0.0,0,0,0,0,0.0625,0.09375,292,0,9.2890625,1.6015625,benign
2924,powershell.exe,0.0,0.777489222660636,496,9,32.0,113,49,297746,1078,2.765625,8.3125,236511,0,54.71875,53.58203125,benign
8704,chrome.exe,0.0,0.2754625222776083,208,11,32.0,2747,4557,1450618,2277581,0.734375,0.34375,21604,0,19.38671875,9.89453125,benign
12432,steamwebhelper.exe,0.0,2.1326757706230266,522,17,32.0,7177,7372,42538787,13983633,8.359375,4.34375,42795,0,174.69921875,128.953125,benign
1232,svchost.exe,0.0,0.0947995140137326,117,4,0.0,0,0,0,0,0.015625,0.03125,148,0,6.671875,1.30078125,benign
3288,MsMpEng.exe,2.4,3.8509804922803337,1035,30,0.0,833675,3384,62090368215,355687600,1115.96875,1918.515625,3770139,0,271.02734375,320.44921875,benign
6844,svchost.exe,0.0,0.1204420055092504,139,3,0.0,1,0,4503,0,0.03125,0.015625,242,0,8.4765625,1.640625,benign
5648,NisSrv.exe,0.0,0.1333309808076824,212,8,,0,0,0,0,0.078125,0.046875,627,0,10.921875,4.63671875,benign
6480,RuntimeBroker.exe,0.0,0.3177817081911287,332,2,32.0,2450,6,902652,96,0.65625,1.140625,211,0,26.03125,8.83203125,benign
4856,svchost.exe,0.0,0.4046185346370671,474,6,32.0,70,1263,242034,2605227,0.890625,0.703125,407,0,28.4765625,6.5703125,benign
10008,python.exe,0.0,0.4005651783921791,138,3,32.0,2622725,0,9471527,0,2.328125,6.140625,1945,0,32.8125,22.50390625,keylogger
1164,svchost.exe,0.0,0.1947986611585775,393,8,,1320,689,71136336,13894896,0.453125,0.921875,2191,0,15.95703125,15.55859375,benign
1172,svchost.exe,0.0,0.1804927619302854,400,7,,1,242,6,4275086,0.46875,1.59375,2634,0,14.78515625,5.99609375,benign
604,winlogon.exe,0.0,0.125128931916795,284,4,,3,0,9872,0,0.03125,0.25,643,0,10.25,3.59375,benign
10536,svchost.exe,0.0,0.367486874874077,263,18,0.0,41,18,165991,129051,2.515625,3.21875,124748,0,25.86328125,15.73046875,benign
720,dwm.exe,0.0,0.9441416627365182,961,23,,2,0,109516,0,117.125,113.53125,586367,0,77.33984375,43.80859375,benign
4768,svchost.exe,0.0,0.3430654544021553,322,4,0.0,2,0,20324,0,0.34375,0.34375,429,0,24.14453125,3.46484375,benign
9448,Code.exe,0.0,5.56630776429111,259,15,32.0,10191,528,64514630,208310,13.609375,3.53125,41792,0,391.75,403.66796875,benign
1056,svchost.exe,0.0,0.1339032167768141,183,3,,0,0,0,0,0.90625,1.34375,1748,0,10.96875,2.4765625,benign
1448,svchost.exe,0.0,0.1287530930546289,261,8,,0,0,0,0,0.53125,0.984375,1352,0,10.546875,2.77734375,benign
10008,python.exe,0.0,0.4064782834065398,138,3,32.0,6264825,0,16755677,0,6.234375,18.578125,3169,0,33.296875,22.98828125,keylogger
5052,RuntimeBroker.exe,0.0,0.6189164992781805,463,3,32.0,15,2,92459,248,0.828125,1.03125,747,0,43.55859375,9.09765625,benign
2224,Code.exe,0.0,1.749572763899812,1056,55,32.0,13013,8710,52947278,18960653,4.6875,4.375,89599,0,123.1328125,97.44140625,benign
4520,explorer.exe,0.0,2.017942458812124,2722,65,32.0,41386,504,23493928,874665,23.84375,46.65625,449023,0,165.30078125,86.4921875,benign
8260,OpenConsole.exe,0.0,0.1668427044059017,168,5,32.0,309,389,3598,7995,0.015625,0.140625,6497,0,11.7421875,2.328125,benign
1276,svchost.exe,0.0,0.0714818098106995,162,2,,0,0,0,0,0.125,0.40625,4848,0,5.85546875,1.47265625,benign
9072,svchost.exe,0.0,0.2104397776481769,394,10,,50,12,3196653,2770563,1.25,2.578125,13980,0,17.23828125,5.80078125,benign
5648,NisSrv.exe,0.0,0.1294207016852826,206,3,,0,0,0,0,0.078125,0.046875,384,0,10.6015625,4.125,benign
10236,msedge.exe,0.0,1.802829420749372,511,17,64.0,109787,112901,29425928,26332126,83.875,43.0625,634087,0,147.6796875,100.09765625,benign
2768,svchost.exe,0.0,0.4446750343460797,677,11,,249,541,19997991,1116408,3.75,2.796875,18651,0,36.42578125,20.51953125,benign
10844,python.exe,0.0,0.1583186181264326,158,4,32.0,64,0,7188110,0,0.109375,0.09375,189,0,12.96875,4.70703125,benign
1580,chrome.exe,0.0,0.3496148353468979,401,9,32.0,749,764,96400,248032,0.4375,0.265625,11993,0,24.60546875,10.3203125,benign
2256,svchost.exe,0.0,0.2352366696438832,191,5,,101685,711,52033588,244496,6.96875,3.59375,1103,0,19.26953125,10.64453125,benign
10496,Discord.exe,0.0,0.9550618324807812,287,7,32.0,534,622,29648,17944,0.3125,0.3125,2302,0,78.234375,11.33984375,benign
1764,svchost.exe,0.0,0.0969463104370595,180,3,,108,0,2172,0,0.03125,0.046875,176,0,7.94140625,1.8203125,benign
6684,Code.exe,0.0,4.1497121891506925,498,16,32.0,495720,315658,284311383,6828336160,557.84375,384.6875,2611682,0,339.92578125,313.9296875,benign
6496,Code.exe,0.0,1.260254349351013,1041,55,32.0,91592,55893,84166857,55779781,38.015625,46.484375,623454,0,103.234375,103.30859375,benign
5024,AggregatorHost.exe,0.0,0.0967078787832546,248,4,,215,0,101001803,0,0.984375,0.75,396,0,7.921875,2.4453125,benign
10340,msedgewebview2.exe,0.0,1.234599103401609,1142,55,32.0,26257,21278,33151440,37187478,4.953125,6.75,70264,0,101.1328125,41.640625,benign
6588,RuntimeBroker.exe,0.0,0.5774814655153915,709,13,32.0,2952,4,1855638,568,1.78125,3.21875,8819,0,47.3046875,14.96484375,benign
10620,Code.exe,0.0,3.181056526152844,454,15,64.0,33164,27530,77255626,103911057,16.15625,2.890625,148598,0,223.87890625,193.3203125,benign
11744,OpenConsole.exe,0.0,0.2817898903089698,295,14,32.0,24,5,7742,187,0.015625,0.09375,570,0,19.83203125,3.33203125,benign
124,Registry,0.0,0.8794486531309093,0,4,0.0,4,4295,2048,81580032,0.0,2.015625,7746,0,61.89453125,6.20703125,benign
5716,msedge.exe,0.0,0.2435340911962926,292,11,32.0,38732,38935,167744,195764,4.09375,3.796875,44760,0,19.94921875,8.671875,benign
6688,python.exe,0.0,0.1585093634494765,158,4,32.0,64,0,7188108,0,0.09375,0.046875,190,0,12.984375,4.7421875,benign
6356,svchost.exe,0.0,0.3999562634560639,328,5,32.0,0,0,0,0,0.375,0.515625,4908,0,28.1484375,4.05078125,benign
3936,svchost.exe,0.0,0.5609156256573664,554,6,32.0,116,1365,576336,2935548,0.90625,0.921875,408,0,39.4765625,8.31640625,benign
9096,notepad.exe,0.0,0.1965153690659725,242,1,32.0,1,0,60,0,1.453125,5.640625,58060,0,16.09765625,2.5703125,benign
3384,powershell.exe,0.0,0.6134846452399266,567,9,32.0,143,2,483772,120,3.890625,3.265625,18698,0,50.25390625,56.89453125,benign
5352,svchost.exe,0.0,0.2457276624112974,295,6,32.0,2,0,2734,0,0.859375,0.6875,8097,0,20.12890625,3.83984375,benign
6736,svchost.exe,0.0,0.0879812802539964,212,5,,1,0,4549,0,0.03125,0.140625,89,0,7.20703125,1.84375,benign
2320,msedge.exe,5.2,0.7083322001424213,427,18,32.0,11569,22214,16343654,8963316,1.59375,1.015625,17764,0,49.8515625,23.1875,benign
1492,svchost.exe,0.0,0.0896979881613915,175,7,,34,0,714,0,0.03125,0.078125,151,0,7.34765625,2.00390625,benign
720,dwm.exe,0.0,1.0241116394226712,971,24,,2,0,109516,0,290.640625,250.546875,1106620,0,83.890625,44.48828125,benign
7768,ctfmon.exe,8.2,0.5644123290431188,631,12,128.0,1,0,16361,0,11.671875,24.640625,1032644,0,39.72265625,12.69140625,benign
3076,Notepad.exe,16.2,2.159963634284788,1653,28,32.0,7418,10749,513919,102889,33.734375,33.046875,222832,0,152.015625,72.51953125,benign
2544,Code.exe,0.0,1.535718825085461,348,24,32.0,261,1243,2025991,5301352,1.203125,0.734375,13996,0,108.08203125,91.87109375,benign
