timestamp,window,key
2025-11-13 19:09:49.402,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,$
2025-11-13 19:09:49.578,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.079,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.113,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.147,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.180,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.213,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.247,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.280,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.314,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.346,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.380,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.413,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.446,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.480,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.513,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.546,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.580,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.613,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.647,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.680,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.714,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.749,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.782,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.815,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.848,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.881,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.915,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.948,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:50.981,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.015,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.048,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.082,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.115,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.148,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.181,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.214,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.247,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.281,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.315,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.348,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.381,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
2025-11-13 19:09:51.414,*dfghjkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk - Notepad,%
